1492407370.648757,13
1492407370.752698,13
1492407370.856357,13
1492407370.961013,13
1492407371.064713,14
1492407371.170337,15
1492407371.275479,15
1492407371.379088,15
1492407371.483450,15
1492407371.593456,15
1492407371.698174,15
1492407371.803284,16
1492407371.907280,16
1492407372.011231,16
1492407372.114805,17
1492407372.220534,18
1492407372.325597,16
1492407372.430923,14
1492407372.534867,13
1492407372.638431,20
1492407372.743401,20
1492407372.847647,16
1492407372.952047,17
1492407373.054933,18
1492407373.160421,19
1492407373.265003,20
1492407373.369833,18
1492407373.473382,20
1492407373.578110,20
1492407373.684204,20
1492407373.787976,20
1492407373.892927,20
1492407373.996753,20
1492407374.100726,20
1492407374.204422,19
1492407374.308147,19
1492407374.412357,19
1492407374.517925,20
1492407374.622796,20
1492407374.727418,20
1492407374.832493,16
1492407374.935747,15
1492407375.040055,11
1492407375.144786,10
1492407375.250265,10
1492407375.356893,12
1492407375.460803,12
1492407375.565777,13
1492407375.669926,13
1492407375.774594,12
1492407375.879930,13
1492407375.984389,12
1492407376.088456,14
1492407376.193908,11
1492407376.297752,11
1492407376.403771,16
1492407376.508670,14
1492407376.612933,14
1492407376.716112,14
1492407376.819996,14
1492407376.925437,14
1492407377.029560,14
1492407377.133384,14
1492407377.238428,14
1492407377.343940,16
1492407377.448302,16
1492407377.552201,16
1492407377.658495,16
1492407377.763444,17
1492407377.870107,17
1492407377.973460,16
1492407378.077030,17
1492407378.181228,17
1492407378.285641,18
1492407378.388833,18
1492407378.492289,16
1492407378.595818,16
1492407378.699654,12
1492407378.803001,12
1492407378.908054,17
1492407379.013399,15
1492407379.117605,16
1492407379.223227,17
1492407379.327253,17
1492407379.431077,17
1492407379.536013,17
1492407379.640369,18
1492407379.744477,18
1492407379.848290,19
1492407379.952235,19
1492407380.056545,19
1492407380.160580,19
1492407380.265315,19
1492407380.369881,20
1492407380.473731,19
1492407380.576951,19
1492407380.680489,20
1492407380.784672,20
1492407380.889796,19
1492407380.993709,19
1492407381.099278,20
1492407381.204778,19
1492407381.308385,16
1492407381.412106,16
1492407381.515864,14
1492407381.619851,10
1492407381.726730,8
1492407381.831543,13
1492407381.934908,12
1492407382.038903,12
1492407382.143046,12
1492407382.246516,12
1492407382.350415,12
1492407382.456283,12
1492407382.561946,14
1492407382.666893,14
1492407382.770575,14
1492407382.873916,14
1492407382.978305,14
1492407383.082528,14
1492407383.187833,15
1492407383.291375,15
1492407383.395116,15
1492407383.499374,15
1492407383.603484,14
1492407383.707211,12
1492407383.811443,9
1492407383.915474,15
1492407384.020370,13
1492407384.124636,14
1492407384.228384,14
1492407384.332654,14
1492407384.436095,14
1492407384.541013,14
1492407384.645726,14
1492407384.750922,15
1492407384.854753,15
1492407384.958545,15
1492407385.062520,16
1492407385.166035,17
1492407385.269743,16
1492407385.374265,16
1492407385.478884,17
1492407385.582630,18
1492407385.685595,18
1492407385.788930,18
1492407385.893377,19
1492407385.998041,16
1492407386.102094,17
1492407386.205754,14
1492407386.310563,15
1492407386.419152,15
1492407386.523260,16
1492407386.627983,18
1492407386.731802,19
1492407386.835896,20
1492407386.939646,20
1492407387.043458,20
1492407387.148032,20
1492407387.251911,20
1492407387.355501,20
1492407387.459826,20
1492407387.563429,20
1492407387.666880,20
1492407387.770063,20
1492407387.882039,20
1492407387.986242,19
1492407388.089832,20
1492407388.193852,20
1492407388.297524,16
1492407388.401582,17
1492407388.508494,13
